geneID	Sex.Bias.Category	log2FoldChange
FBgn0000330	Moderately female-biased	-1.42169354849538
FBgn0000339	Highly female-biased	-2.31479907544541
FBgn0000346	Highly male-biased	2.69893003034285
FBgn0000351	Highly female-biased	-7.69231174594031
FBgn0000352	Highly female-biased	-2.48287330930487
FBgn0000355	Highly female-biased	-8.71633613313038
FBgn0000356	Highly female-biased	-13.6094356918353
FBgn0000357	Highly female-biased	-9.29615565404097
FBgn0000358	Highly female-biased	-15.3694998388172
FBgn0000359	Highly female-biased	-16.36043269969
FBgn0000360	Highly female-biased	-17.4918219270646
FBgn0000370	Unbiased	-0.257064424715795
FBgn0000376	Highly female-biased	-2.99301979461162
FBgn0000377	Moderately female-biased	-1.46426513419468
FBgn0000382	Unbiased	-0.170846848693828
FBgn0000384	Highly female-biased	-4.22975465273541
FBgn0000394	Moderately female-biased	-0.640758166458453
FBgn0000395	Moderately male-biased	1.62398579911869
FBgn0000404	Highly female-biased	-5.86092979653858
FBgn0000405	Highly female-biased	-5.84028833001122
FBgn0000406	Unbiased	-0.00629410838112446
FBgn0000411	Highly male-biased	2.72942092393526
FBgn0000412	Moderately female-biased	-1.80994225541905
FBgn0000414	Unbiased	0.127634462744728
FBgn0000416	Unbiased	0.333609227195271
FBgn0000422	Highly male-biased	2.1233414859054
FBgn0000426	Highly female-biased	-3.9312075592853
FBgn0000427	Highly female-biased	-11.5997665963085
FBgn0000439	Moderately male-biased	1.96771797803588
FBgn0000442	Highly male-biased	2.05710846536701
FBgn0000447	Moderately male-biased	1.06488176907605
FBgn0000448	Moderately male-biased	1.78074277493041
FBgn0000449	Highly female-biased	-5.74297525836287
FBgn0000451	Moderately male-biased	1.78242090802716
FBgn0000454	Moderately female-biased	-1.31864498656488
FBgn0000455	Unbiased	-0.266993920467581
FBgn0000459	Moderately male-biased	1.47472037586446
FBgn0000463	Highly female-biased	-3.12382243380129
FBgn0000464	Moderately male-biased	0.714278726930069
FBgn0000473	Moderately male-biased	1.5608646214783
FBgn0000477	Unbiased	0.306399806545448
FBgn0000479	Moderately male-biased	0.621938599446523
FBgn0000482	Moderately female-biased	-0.714540213504943
FBgn0000489	Moderately male-biased	1.94688247743604
FBgn0000490	Highly male-biased	2.0297354751892
FBgn0000492	Moderately male-biased	1.31047248840001
FBgn0000499	Unbiased	-0.370903804643932
FBgn0000500	Moderately male-biased	0.664911807304059
FBgn0000504	Highly male-biased	2.65621430224121
FBgn0000520	Highly female-biased	-2.55291846215928
FBgn0000524	Highly female-biased	-3.38519968654763
FBgn0000527	Highly male-biased	3.79889645882756
FBgn0000533	Highly female-biased	-2.10588363905474
FBgn0000535	Highly male-biased	2.83592298614763
FBgn0000536	Unbiased	-0.29360143753878
FBgn0000541	Moderately female-biased	-1.7752391113612
FBgn0000542	Highly male-biased	3.05217388363445
FBgn0000543	Moderately female-biased	-0.537386353463301
FBgn0000546	Moderately female-biased	-1.58178442339965
FBgn0000547	Moderately female-biased	-1.29021884883889
FBgn0000557	Highly male-biased	2.18635920922537
FBgn0000559	Moderately female-biased	-0.605658258498788
FBgn0000560	Highly male-biased	4.26141232249784
FBgn0000562	Moderately female-biased	-0.982650573598982
FBgn0000564	Highly male-biased	2.9686542397307
FBgn0000565	Moderately male-biased	0.505356076879122
FBgn0000566	Moderately female-biased	-0.871781633806772
FBgn0000567	Moderately male-biased	0.611839500674015
FBgn0000568	Moderately male-biased	0.554267064222751
FBgn0000575	Moderately female-biased	-0.934259780927415
FBgn0000576	Highly male-biased	2.34939337920674
FBgn0000577	Highly male-biased	4.391823369234
FBgn0000578	Moderately female-biased	-1.59803238720435
FBgn0000579	Unbiased	-0.437836547595817
FBgn0000581	Moderately female-biased	-1.1935461456956
FBgn0000588	Highly female-biased	-3.1729970288348
FBgn0000592	Highly male-biased	3.30245205780944
FBgn0000611	Moderately female-biased	-0.961928277407346
FBgn0000615	Moderately male-biased	0.904430525285459
FBgn0000617	Highly female-biased	-2.35485918541104
FBgn0000618	Highly female-biased	-3.88601212755468
FBgn0000625	Highly male-biased	2.19493268334138
FBgn0000629	Highly female-biased	-2.29822234674125
FBgn0000633	Highly male-biased	2.66252623886838
FBgn0000635	Moderately male-biased	1.68881458914548
FBgn0000636	Moderately male-biased	0.673013898392267
FBgn0000639	Highly male-biased	5.29572930854705
FBgn0000640	Highly male-biased	4.71610760859716
FBgn0000644	Highly female-biased	-8.22814546110244
FBgn0000658	Highly male-biased	3.20665007208154
FBgn0000659	Highly male-biased	2.03243804989563
FBgn0000662	Moderately female-biased	-1.36864830034015
FBgn0000667	Highly male-biased	2.04925436509446
FBgn0000709	Moderately female-biased	-1.1718431086524
FBgn0000711	Unbiased	-0.0307190887744635
FBgn0000715	Highly male-biased	2.3575872713409
FBgn0000719	Moderately female-biased	-1.67981275272913
FBgn0000721	Moderately female-biased	-1.02730680579523
FBgn0000723	Moderately male-biased	1.65345419522621
FBgn0000808	Highly female-biased	-4.57211632271013
FBgn0000810	Moderately female-biased	-1.25217537198436
FBgn0000826	Highly female-biased	-6.2409510181504
FBgn0000927	Highly female-biased	-8.27167859142904
FBgn0000928	Moderately male-biased	0.856412495901496
FBgn0000964	Highly female-biased	-4.67552904284913
FBgn0000996	Highly female-biased	-4.23450848825864
FBgn0001075	Highly male-biased	4.15950389009302
FBgn0001077	Highly male-biased	9.76772328811037
FBgn0001078	Highly female-biased	-2.11254397586769
FBgn0001079	Highly female-biased	-2.04225006969942
FBgn0001083	Highly male-biased	2.54975980392434
FBgn0001084	Highly female-biased	-2.72693208149856
FBgn0001085	Highly female-biased	-3.27645284632135
FBgn0001086	Highly female-biased	-2.09044474260742
FBgn0001087	Moderately female-biased	-1.83389196648541
FBgn0001089	Moderately male-biased	1.23787749785641
FBgn0001090	Highly male-biased	2.48859347213732
FBgn0001091	Unbiased	0.201972447978576
FBgn0001092	Moderately female-biased	-1.75333747970813
FBgn0001098	Moderately male-biased	1.17203605056501
FBgn0001099	Moderately male-biased	0.9644990557622
FBgn0001104	Highly female-biased	-3.16271426539794
FBgn0001105	Moderately female-biased	-1.60830422230437
FBgn0001108	Moderately female-biased	-1.08137388123325
FBgn0001112	Highly male-biased	5.27228130460736
FBgn0001114	Moderately male-biased	0.811088465063858
FBgn0001120	Highly female-biased	-12.4136836445367
FBgn0001122	Unbiased	-0.0694734923682618
FBgn0001123	Moderately male-biased	1.12283051303031
FBgn0001124	Moderately male-biased	0.714054671365787
FBgn0001125	Unbiased	-0.380568981940427
FBgn0001128	Moderately male-biased	1.46018058089132
FBgn0001133	Moderately female-biased	-1.72416343030551
FBgn0001134	Moderately male-biased	1.80542690681732
FBgn0001137	Moderately female-biased	-0.610331383346261
FBgn0001138	Highly male-biased	2.43632486107329
FBgn0001139	Highly female-biased	-2.29332329734676
FBgn0001142	Moderately female-biased	-1.99602889245407
FBgn0001145	Highly male-biased	2.60575006847552
FBgn0001147	Highly male-biased	9.00765397410109
FBgn0001148	Highly male-biased	7.44848921454014
FBgn0001149	Highly female-biased	-2.31131220856694
FBgn0001150	Highly male-biased	3.03145143589406
FBgn0001168	Moderately male-biased	1.60017452369272
FBgn0001169	Moderately female-biased	-1.99743221998024
FBgn0001170	Moderately male-biased	1.24960301861877
FBgn0001179	Highly female-biased	-2.69071762546557
FBgn0001180	Highly female-biased	-3.11672969270626
FBgn0001185	Moderately female-biased	-1.24654472304183
FBgn0001186	Moderately male-biased	0.797143435415164
FBgn0001187	Moderately male-biased	1.27262300152161
FBgn0001189	Unbiased	0.384849845915202
FBgn0001197	Highly female-biased	-4.1843289667975
FBgn0001202	Unbiased	-0.331758264698659
FBgn0001206	Highly female-biased	-2.04980767887972
FBgn0001208	Moderately male-biased	0.721123056842035
FBgn0001215	Unbiased	-0.192408468833747
FBgn0001216	Highly male-biased	3.611626649073
FBgn0001217	Highly male-biased	8.46416139676157
FBgn0001218	Unbiased	-0.170039579756771
FBgn0001220	Moderately male-biased	0.587740018197504
FBgn0001222	Moderately female-biased	-1.85277412964925
FBgn0001224	Moderately female-biased	-0.670673497451936
FBgn0001225	Highly female-biased	-5.02279498514025
FBgn0001226	Highly female-biased	-3.60650675943323
FBgn0001227	Unbiased	-0.119817840759291
FBgn0001228	Highly male-biased	7.66857084542564
FBgn0001229	Moderately male-biased	1.88727273347239
FBgn0001230	Highly male-biased	3.43116928382318
FBgn0001233	Moderately female-biased	-1.69654083467813
FBgn0001234	Unbiased	-0.345735928654784
FBgn0001235	Moderately male-biased	1.83890033493507
FBgn0001247	Unbiased	0.312016299037511
FBgn0001248	Unbiased	0.0696497358292984
FBgn0001250	Highly male-biased	2.3931310460364
FBgn0001253	Highly male-biased	3.93168100483151
FBgn0001255	Moderately male-biased	0.847565444651014
FBgn0001257	Moderately male-biased	0.792704586413486
FBgn0001258	Highly male-biased	2.08140208214329
FBgn0001259	Highly male-biased	2.2813718301929
FBgn0001263	Highly male-biased	2.22320578803577
FBgn0001269	Highly male-biased	3.72014989004815
FBgn0001276	Highly female-biased	-2.35984237298289
FBgn0001280	Moderately female-biased	-0.954365318389748
FBgn0001281	Highly male-biased	12.8201407484057
FBgn0001285	Moderately male-biased	0.911561435052158
FBgn0001291	Unbiased	-0.152260947522551
FBgn0001296	Moderately female-biased	-1.50385250182112
FBgn0001297	Moderately male-biased	1.4181538438906
FBgn0001301	Unbiased	-0.445408098744389
FBgn0001308	Moderately female-biased	-1.21816265866986
FBgn0001311	Highly male-biased	5.12362059808072
FBgn0001313	Highly male-biased	13.434999181862
FBgn0001316	Moderately female-biased	-1.11576640599415
FBgn0001319	Highly male-biased	2.21456036818229
FBgn0001320	Highly male-biased	2.16222830901572
FBgn0001321	Moderately male-biased	1.74404263289733
FBgn0001323	Highly male-biased	2.51174416594637
FBgn0001324	Unbiased	0.187234716997098
FBgn0001325	Highly male-biased	3.0777174168196
FBgn0001330	Highly female-biased	-2.57088005617543
FBgn0001341	Highly female-biased	-2.23074271947252
FBgn0001404	Unbiased	0.00846606678017295
FBgn0001491	Highly female-biased	-2.93392913966812
FBgn0001565	Moderately female-biased	-1.37790762309408
FBgn0001612	Highly female-biased	-2.89088778655156
FBgn0001624	Moderately male-biased	0.759103050910242
FBgn0001941	Moderately female-biased	-1.78226896945749
FBgn0001942	Moderately female-biased	-0.883431600481356
FBgn0001961	Unbiased	0.251083555780825
FBgn0001965	Moderately female-biased	-0.530460966905404
FBgn0001977	Moderately female-biased	-1.35244688593383
FBgn0001978	Moderately female-biased	-1.35720330140401
FBgn0001981	Highly male-biased	2.85417366645775
FBgn0001986	Moderately female-biased	-0.951397421204331
FBgn0001987	Unbiased	-0.396657999227
FBgn0001989	Unbiased	-0.372036196461827
FBgn0001990	Highly female-biased	-2.25233961948188
FBgn0001991	Highly male-biased	3.08235138170971
FBgn0001992	Highly male-biased	2.72442360554484
FBgn0001994	Moderately female-biased	-1.13939163751343
FBgn0001995	Highly female-biased	-2.04965266657269
FBgn0002021	Unbiased	-0.352228845907853
FBgn0002022	Unbiased	-0.147434240171628
FBgn0002023	Highly male-biased	3.05322984245909
FBgn0002031	Moderately female-biased	-1.30036033759772
FBgn0002036	Highly male-biased	2.8536502155832
FBgn0002044	Moderately female-biased	-1.38062929101811
FBgn0002069	Moderately female-biased	-1.96981685890478
FBgn0002121	Highly female-biased	-2.63289036835115
FBgn0002174	Moderately male-biased	1.08605023517213
FBgn0002183	Highly female-biased	-2.7459020988612
FBgn0002283	Moderately female-biased	-1.68630411758745
FBgn0002284	Moderately female-biased	-1.06278748723978
FBgn0002306	Highly male-biased	3.40887131952532
FBgn0002354	Moderately female-biased	-1.95045936050179
FBgn0002413	Highly female-biased	-2.02337411507305
FBgn0002431	Unbiased	-0.401877506932279
FBgn0002441	Unbiased	-0.448442894284083
FBgn0002466	Highly female-biased	-2.84395727670229
FBgn0002521	Highly female-biased	-3.57969254593943
FBgn0002522	Highly male-biased	2.70015282468588
FBgn0002524	Moderately female-biased	-1.91594017562518
FBgn0002525	Moderately female-biased	-1.81939107363828
FBgn0002526	Unbiased	-0.448497796186442
FBgn0002531	Highly male-biased	2.72602366564832
FBgn0002542	Highly female-biased	-3.03106841672934
FBgn0002543	Highly male-biased	2.52721998396897
FBgn0002552	Moderately female-biased	-1.30000487151543
FBgn0002563	Unbiased	0.0439150339658466
FBgn0002564	Highly male-biased	5.02507300314165
FBgn0002565	Moderately male-biased	0.890984822109432
FBgn0002566	Moderately female-biased	-1.79500600798049
FBgn0002567	Moderately female-biased	-0.551662819185463
FBgn0002569	Moderately male-biased	0.81892131965869
FBgn0002570	Moderately male-biased	1.37690410347945
FBgn0002571	Moderately male-biased	0.798610843123645
FBgn0002573	Highly male-biased	3.05427262597519
FBgn0002576	Moderately male-biased	1.03344167167506
FBgn0002577	Highly male-biased	2.40494566435217
FBgn0002578	Unbiased	0.201967794962482
FBgn0002579	Highly female-biased	-2.49984467072871
FBgn0002590	Unbiased	-0.435244486369608
FBgn0002593	Moderately female-biased	-0.928356147357867
FBgn0002609	Highly female-biased	-2.18857237583846
FBgn0002622	Highly female-biased	-2.00835702951703
FBgn0002626	Moderately female-biased	-1.69470848318997
FBgn0002638	Highly female-biased	-3.03434425837099
FBgn0002641	Highly female-biased	-2.1536079154909
FBgn0002643	Unbiased	-0.166272650474098
FBgn0002645	Moderately female-biased	-1.03127746517041
FBgn0002673	Moderately female-biased	-1.66633091564151
FBgn0002707	Highly female-biased	-2.9212062566676
FBgn0002709	Moderately female-biased	-1.4806288583479
FBgn0002715	Unbiased	-0.280959010743121
FBgn0002716	Moderately female-biased	-0.745187419387588
FBgn0002719	Moderately male-biased	0.833861251487879
FBgn0002723	Unbiased	-0.421992106463479
FBgn0002733	Moderately female-biased	-0.551004404814621
FBgn0002736	Highly female-biased	-3.06808031563892
FBgn0002772	Highly male-biased	2.39251993681494
FBgn0002773	Highly male-biased	3.10309456358991
FBgn0002774	Unbiased	0.163212477745679
FBgn0002775	Moderately female-biased	-1.60073202860106
FBgn0002778	Highly female-biased	-2.33628096911464
FBgn0002780	Highly female-biased	-3.66727086612449
FBgn0002781	Highly female-biased	-3.35726829018262
FBgn0002783	Highly female-biased	-2.57610364530331
FBgn0002787	Moderately female-biased	-0.630541868796988
FBgn0002789	Moderately male-biased	1.0491131923343
FBgn0002791	Moderately female-biased	-1.2538131259619
FBgn0002838	Highly male-biased	6.56641901416055
FBgn0002842	Highly male-biased	9.05017857111082
FBgn0002855	Highly male-biased	14.9254770310959
FBgn0002856	Highly male-biased	11.9356206545497
FBgn0002862	Highly male-biased	12.3476834777239
FBgn0002865	Highly male-biased	14.6223358076294
FBgn0002868	Unbiased	-0.233726305584153
FBgn0002869	Moderately female-biased	-0.640317552305234
FBgn0002872	Highly female-biased	-3.1648738481566
FBgn0002873	Unbiased	0.0367279757260442
FBgn0002878	Highly female-biased	-2.28827102178991
FBgn0002887	Moderately female-biased	-1.20346505834787
FBgn0002891	Moderately female-biased	-1.19152927780924
FBgn0002899	Highly female-biased	-3.93939018562383
FBgn0002901	Moderately female-biased	-1.62973040156066
FBgn0002905	Moderately female-biased	-0.557187593900938
FBgn0002906	Moderately female-biased	-1.20149546254721
FBgn0002914	Moderately female-biased	-1.31156226351177
FBgn0002917	Highly male-biased	2.98197144450405
FBgn0002921	Moderately male-biased	1.39470720029945
FBgn0002922	Highly male-biased	3.02993478927517
FBgn0002924	Highly female-biased	-2.21956357198684
FBgn0002926	Highly female-biased	-7.52844787344699
FBgn0002930	Moderately male-biased	1.47276046725363
FBgn0002931	Highly male-biased	2.75611465722562
FBgn0002932	Moderately female-biased	-1.88527969287696
FBgn0002937	Highly male-biased	2.82706793136097
FBgn0002938	Highly male-biased	2.27202399679872
FBgn0002939	Highly male-biased	2.07064567704279
FBgn0002940	Moderately male-biased	1.32177279939044
FBgn0002941	Highly male-biased	2.39882436146152
FBgn0002945	Moderately male-biased	1.83573510198167
FBgn0002948	Highly female-biased	-5.19664859834721
FBgn0002962	Highly female-biased	-9.96640009777469
FBgn0002973	Unbiased	0.278190599165197
FBgn0002985	Highly male-biased	2.12284960778159
FBgn0002989	Moderately female-biased	-1.98030827737567
FBgn0003002	Highly male-biased	2.78370061941355
FBgn0003008	Moderately female-biased	-1.98058674291779
FBgn0003009	Highly male-biased	5.64427243229699
FBgn0003011	Highly male-biased	2.35307718354495
FBgn0003015	Highly female-biased	-11.9207418630395
FBgn0003016	Moderately female-biased	-0.668354897027786
FBgn0003023	Highly female-biased	-7.72245507745998
FBgn0003028	Highly female-biased	-4.77623717738011
FBgn0003034	Highly male-biased	16.7633639137299
FBgn0003041	Highly female-biased	-2.7300695369993
FBgn0003042	Highly female-biased	-2.38690881875291
FBgn0003044	Highly female-biased	-2.38391112612678
FBgn0003046	Moderately female-biased	-1.88688900377385
FBgn0003048	Moderately female-biased	-0.501918914652837
FBgn0003053	Unbiased	0.318824936024081
FBgn0003062	Highly female-biased	-2.91782946578078
FBgn0003068	Moderately male-biased	0.807063615345922
FBgn0003071	Moderately male-biased	1.86765927758832
FBgn0003074	Moderately male-biased	1.18888198774223
FBgn0003076	Unbiased	-0.383787223358573
FBgn0003079	Moderately female-biased	-1.74813612316807
FBgn0003082	Highly female-biased	-4.35440596262705
FBgn0003087	Highly female-biased	-4.38281867412662
FBgn0003089	Unbiased	0.197123790384169
FBgn0003090	Highly male-biased	2.08814430278323
FBgn0003091	Moderately male-biased	1.37323086560462
FBgn0003093	Moderately male-biased	0.670804869253136
FBgn0003114	Highly female-biased	-6.55650878763969
FBgn0003116	Unbiased	-0.49002656192669
FBgn0003117	Moderately male-biased	1.27022886316658
FBgn0003118	Unbiased	0.101094180602899
FBgn0003124	Highly female-biased	-2.66461885029499
FBgn0003129	Highly male-biased	2.06863421918144
FBgn0003132	Highly male-biased	14.7268098555655
FBgn0003134	Unbiased	0.0981928999020801
FBgn0003137	Moderately male-biased	1.28984363462297
FBgn0003139	Highly female-biased	-2.55806976023359
FBgn0003140	Highly male-biased	13.817082266452
FBgn0003141	Moderately female-biased	-1.18742644021727
FBgn0003145	Highly male-biased	10.2961187850792
FBgn0003149	Highly male-biased	3.19628558421291
FBgn0003159	Moderately male-biased	1.11383788404932
FBgn0003162	Moderately male-biased	1.70623248728618
FBgn0003165	Moderately female-biased	-1.58211883542044
FBgn0003169	Moderately female-biased	-1.87200719905311
FBgn0003174	Unbiased	-0.484433439740998
FBgn0003175	Moderately male-biased	0.947004589371988
FBgn0003187	Unbiased	0.0121860742170501
FBgn0003189	Moderately female-biased	-1.94971602106259
FBgn0003204	Highly female-biased	-2.02235101933994
FBgn0003205	Moderately female-biased	-1.9345565601503
FBgn0003206	Moderately female-biased	-0.517653905497414
FBgn0003209	Unbiased	0.108205855027537
FBgn0003210	Moderately female-biased	-1.63489362879096
FBgn0003218	Unbiased	0.406523149638473
FBgn0003227	Highly female-biased	-3.98701017962905
FBgn0003231	Unbiased	0.30770454088724
FBgn0003248	Moderately male-biased	1.41183152512535
FBgn0003249	Moderately male-biased	1.92250852416349
FBgn0003250	Moderately male-biased	1.30396824073946
FBgn0003254	Highly male-biased	7.14418619118888
FBgn0003255	Moderately male-biased	0.925947052771317
FBgn0003256	Highly female-biased	-3.72377498921905
FBgn0003257	Highly female-biased	-2.44116464731748
FBgn0003261	Moderately female-biased	-0.935478100973109
FBgn0003268	Highly female-biased	-3.0330254516661
FBgn0003274	Highly female-biased	-3.22330259676813
FBgn0003275	Moderately female-biased	-1.666744620271
FBgn0003277	Moderately female-biased	-1.89973691529023
FBgn0003278	Highly female-biased	-3.22552929265856
FBgn0003279	Moderately female-biased	-0.908261648548738
FBgn0003285	Moderately female-biased	-0.680325611538665
FBgn0003292	Highly female-biased	-3.50214882732615
FBgn0003295	Highly male-biased	2.48128050937459
FBgn0003300	Highly male-biased	2.86018884676253
FBgn0003301	Moderately male-biased	1.96143989803588
FBgn0003302	Moderately male-biased	0.994120549105072
FBgn0003308	Moderately male-biased	1.42774030679881
FBgn0003310	Moderately female-biased	-1.40498415221213
FBgn0003312	Highly female-biased	-2.9107366728467
FBgn0003317	Moderately female-biased	-1.60342244370427
FBgn0003321	Unbiased	0.284680162644705
FBgn0003326	Highly male-biased	2.55938049802418
FBgn0003330	Moderately female-biased	-1.56769362693119
FBgn0003334	Moderately female-biased	-1.17432168904313
FBgn0003339	Highly male-biased	2.64732353413129
FBgn0003345	Unbiased	-0.181831113788956
FBgn0003346	Moderately female-biased	-1.94631589610123
FBgn0003353	Unbiased	-0.201249967166585
FBgn0003356	Moderately male-biased	1.18590759088131
FBgn0003357	Moderately male-biased	1.23724580064788
FBgn0003358	Moderately female-biased	-0.524746607944009
FBgn0003360	Unbiased	0.200650919271708
FBgn0003366	Moderately male-biased	1.61314854947763
FBgn0003371	Unbiased	0.258927347868916
FBgn0003380	Highly male-biased	2.57038871210109
FBgn0003386	Highly male-biased	3.10486738379347
FBgn0003388	Moderately male-biased	1.59252590560504
FBgn0003390	Moderately male-biased	1.91645146498312
FBgn0003391	Moderately female-biased	-1.21496510731423
FBgn0003392	Moderately male-biased	1.07882839003466
FBgn0003396	Moderately male-biased	0.82718027687512
FBgn0003401	Highly female-biased	-5.89413472070738
FBgn0003410	Moderately female-biased	-1.07891646336961
FBgn0003411	Highly male-biased	5.63642014057967
FBgn0003415	Moderately female-biased	-1.53834144354644
FBgn0003416	Highly female-biased	-2.58498242949144
FBgn0003423	Unbiased	0.412737828575684
FBgn0003429	Highly male-biased	2.2578586449628
FBgn0003430	Highly male-biased	2.79139072846177
FBgn0003435	Highly male-biased	4.13450614246194
FBgn0003444	Highly female-biased	-2.63061822333611
FBgn0003447	Highly female-biased	-3.21324777212199
FBgn0003449	Highly female-biased	-2.53458270169542
FBgn0003450	Highly female-biased	-3.55382327660531
FBgn0003459	Moderately female-biased	-1.40625625378232
FBgn0003460	Highly male-biased	2.77068402904625
FBgn0003462	Moderately female-biased	-1.14929892098132
FBgn0003463	Moderately male-biased	1.60856259575568
FBgn0003464	Moderately female-biased	-1.38283328829749
FBgn0003475	Moderately male-biased	0.742324789217981
FBgn0003479	Moderately female-biased	-1.25146785261963
FBgn0003480	Highly female-biased	-4.55257145129298
FBgn0003482	Highly female-biased	-7.7913983144793
FBgn0003483	Highly female-biased	-3.43923774694616
FBgn0003486	Highly female-biased	-8.69332651180851
FBgn0003495	Highly female-biased	-2.25669806399793
FBgn0003499	Highly male-biased	2.1991402839192
FBgn0003502	Highly female-biased	-2.06081029803291
FBgn0003507	Unbiased	0.199037146926122
FBgn0003512	Highly female-biased	-2.12289304069446
FBgn0003513	Highly male-biased	3.14158940862604
FBgn0003514	Moderately female-biased	-0.995264476468907
FBgn0003515	Moderately male-biased	1.14195401903754
FBgn0003517	Moderately female-biased	-1.40933669109256
FBgn0003520	Moderately female-biased	-0.997183928852941
FBgn0003525	Highly female-biased	-8.18604394244693
FBgn0003527	Moderately female-biased	-1.9743110740626
FBgn0003545	Highly female-biased	-2.28617777518249
FBgn0003557	Unbiased	-0.478080063760716
