geneID	DGRP-177	SP-159N  
FBgn0000427	352	312
FBgn0000439	0	0
FBgn0000442	0	0
FBgn0000447	354	314
FBgn0000448	0	1
FBgn0000449	8	3
FBgn0000451	1	0
FBgn0000454	1593	1484
FBgn0000455	828	643
FBgn0000459	0	0
FBgn0000463	223	213
FBgn0000464	5	7
FBgn0000473	102	101
FBgn0000477	6	3
FBgn0000479	196	221
FBgn0000482	34	27
FBgn0000489	24	44
FBgn0000490	7	7
FBgn0000492	0	0
FBgn0000499	417	339
FBgn0000500	0	0
FBgn0000504	2	2
FBgn0000520	781	774
FBgn0000524	63	78
FBgn0000527	0	0
FBgn0000529	0	0
FBgn0000533	62	72
FBgn0000535	0	1
FBgn0000536	31	42
FBgn0000541	20	11
FBgn0000542	2	4
FBgn0000543	217	133
FBgn0000546	51	48
FBgn0000547	203	259
FBgn0000551	0	0
FBgn0000552	0	0
FBgn0000557	8	0
FBgn0000559	17	10
FBgn0000560	0	0
FBgn0000562	323	218
FBgn0000564	0	0
FBgn0000565	130	70
FBgn0000566	305	489
FBgn0000567	5	15
FBgn0000568	63	77
FBgn0000575	217	220
FBgn0000576	0	0
FBgn0000577	0	0
FBgn0000578	146	143
FBgn0000579	10463	7530
FBgn0000581	111	94
FBgn0000588	76	87
FBgn0000591	0	0
FBgn0000592	13	13
FBgn0000594	0	0
FBgn0000606	0	0
FBgn0000611	242	180
FBgn0000615	787	485
FBgn0000617	307	188
FBgn0000618	2	0
FBgn0000625	0	0
FBgn0000629	156	101
FBgn0000633	0	2
FBgn0000635	11	10
FBgn0000636	125	142
FBgn0000639	0	0
FBgn0000640	0	0
FBgn0000644	401	425
FBgn0000658	0	0
FBgn0000659	0	1
FBgn0000662	147	117
FBgn0000667	116	151
FBgn0000709	113	88
FBgn0000711	70	69
FBgn0000715	0	0
FBgn0000719	144	145
FBgn0000721	270	300
FBgn0000723	4	3
FBgn0000808	295	127
FBgn0000810	6	14
FBgn0000826	0	0
FBgn0000927	2289	2571
FBgn0000928	7	1
FBgn0000964	47	42
FBgn0000996	134	127
FBgn0001075	0	0
FBgn0001077	0	0
FBgn0001078	16	24
FBgn0001079	98	81
FBgn0001083	3	2
FBgn0001084	166	151
FBgn0001085	28	49
FBgn0001086	341	269
FBgn0001087	337	213
FBgn0001089	4	10
FBgn0001090	2	0
FBgn0001091	1236	1209
FBgn0001092	935	533
FBgn0001098	173	208
FBgn0001099	0	0
FBgn0001104	371	675
FBgn0001105	612	955
FBgn0001108	259	319
FBgn0001112	1	4
FBgn0001114	1	3
FBgn0001120	3	6
FBgn0001122	45	40
FBgn0001123	5	6
FBgn0001124	564	650
FBgn0001125	1938	1336
FBgn0001128	235	182
FBgn0001133	821	178
FBgn0001134	0	0
FBgn0001137	6	4
FBgn0001138	0	2
FBgn0001139	541	558
FBgn0001142	1774	1084
FBgn0001145	1	4
FBgn0001147	0	0
FBgn0001148	0	0
FBgn0001149	23389	31847
FBgn0001150	0	0
FBgn0001168	12	16
FBgn0001169	88	79
FBgn0001170	3	1
FBgn0001174	0	0
FBgn0001179	41	47
FBgn0001180	19	7
FBgn0001185	5	10
FBgn0001186	169	215
FBgn0001187	41	42
FBgn0001189	5	4
FBgn0001197	718	647
FBgn0001202	92	90
FBgn0001206	12	16
FBgn0001208	3	7
FBgn0001215	204	208
FBgn0001216	1	0
FBgn0001217	1	0
FBgn0001218	466	595
FBgn0001220	424	576
FBgn0001222	531	511
FBgn0001223	0	0
FBgn0001224	2169	270
FBgn0001225	65281	97219
FBgn0001226	1244	1265
FBgn0001227	6	15
FBgn0001228	4	1
FBgn0001229	0	0
FBgn0001230	7	5
FBgn0001233	900	1139
FBgn0001234	151	119
FBgn0001235	2	3
FBgn0001247	11	10
FBgn0001248	311	384
FBgn0001250	4	1
FBgn0001253	0	0
FBgn0001254	0	0
FBgn0001255	2	0
FBgn0001256	0	0
FBgn0001257	44	45
FBgn0001258	0	0
FBgn0001259	0	0
FBgn0001263	1	0
FBgn0001269	0	0
FBgn0001276	0	0
FBgn0001280	290	284
FBgn0001281	1	0
FBgn0001285	14	0
FBgn0001291	37	35
FBgn0001296	227	253
FBgn0001297	40	41
FBgn0001301	128	84
FBgn0001308	191	186
FBgn0001311	0	0
FBgn0001313	0	0
FBgn0001316	209	281
FBgn0001319	0	0
FBgn0001320	0	0
FBgn0001321	0	2
FBgn0001323	0	1
FBgn0001324	13	12
FBgn0001325	0	1
FBgn0001330	69	45
FBgn0001341	39	39
FBgn0001404	91	59
FBgn0001491	1051	986
FBgn0001565	143	101
FBgn0001612	57	56
FBgn0001624	106	155
FBgn0001941	305	373
FBgn0001942	7912	9650
FBgn0001961	361	368
FBgn0001965	27	23
FBgn0001967	0	0
FBgn0001970	1	5
FBgn0001977	205	234
FBgn0001978	277	350
FBgn0001981	0	0
FBgn0001983	0	0
FBgn0001986	124	106
FBgn0001987	223	64
FBgn0001989	916	1319
FBgn0001990	68	79
FBgn0001991	2	1
FBgn0001992	1	2
FBgn0001994	80	121
FBgn0001995	226	432
FBgn0002021	57	50
FBgn0002022	542	616
FBgn0002023	0	0
FBgn0002031	1177	1154
FBgn0002036	88	98
FBgn0002044	44	48
FBgn0002069	39	71
FBgn0002121	194	177
FBgn0002174	321	381
FBgn0002183	241	190
FBgn0002283	54	19
FBgn0002284	84	90
FBgn0002306	0	0
FBgn0002354	421	442
FBgn0002413	925	825
FBgn0002431	3	4
FBgn0002440	0	0
FBgn0002441	53	61
FBgn0002466	65	93
FBgn0002521	5	8
FBgn0002522	0	1
FBgn0002524	69	78
FBgn0002525	508	553
FBgn0002526	14	16
FBgn0002531	0	1
FBgn0002533	0	0
FBgn0002534	0	0
FBgn0002535	0	0
FBgn0002542	113	118
FBgn0002543	1	0
FBgn0002552	6	6
FBgn0002561	0	0
FBgn0002562	0	0
FBgn0002563	8	1
FBgn0002564	0	0
FBgn0002565	2	1
FBgn0002566	138	133
FBgn0002567	84	78
FBgn0002569	7	4
FBgn0002570	21	30
FBgn0002571	11	26
FBgn0002573	0	0
FBgn0002576	0	0
FBgn0002577	2	2
FBgn0002578	0	2
FBgn0002579	26036	26001
FBgn0002590	1288	1219
FBgn0002592	0	0
FBgn0002593	5720	7168
FBgn0002609	42	22
FBgn0002622	36381	25886
FBgn0002626	39	23
FBgn0002629	0	0
FBgn0002631	0	0
FBgn0002632	0	0
FBgn0002633	0	0
FBgn0002638	1488	1539
FBgn0002641	627	523
FBgn0002643	79	75
FBgn0002645	78	83
FBgn0002673	163	195
FBgn0002707	60	34
FBgn0002709	3	3
FBgn0002715	54	28
FBgn0002716	3	11
FBgn0002719	401	397
FBgn0002723	85	102
FBgn0002732	0	0
FBgn0002733	4	0
FBgn0002734	0	0
FBgn0002735	0	0
FBgn0002736	656	703
FBgn0002772	18	17
FBgn0002773	11	6
FBgn0002774	11	16
FBgn0002775	144	142
FBgn0002778	175	218
FBgn0002780	86	72
FBgn0002781	906	831
FBgn0002783	17	35
FBgn0002787	757	802
FBgn0002789	63	80
FBgn0002791	56	106
FBgn0002838	0	0
FBgn0002842	0	0
FBgn0002855	0	0
FBgn0002856	0	1
FBgn0002862	0	0
FBgn0002863	0	0
FBgn0002865	0	0
FBgn0002868	2	0
FBgn0002869	52	52
FBgn0002872	93	77
FBgn0002873	97	112
FBgn0002878	89	72
FBgn0002887	49	62
FBgn0002891	16	11
FBgn0002899	241	357
FBgn0002901	52	55
FBgn0002905	15	5
FBgn0002906	10	13
FBgn0002909	0	0
FBgn0002914	128	148
FBgn0002917	2	6
FBgn0002921	210	241
FBgn0002922	0	0
FBgn0002924	231	158
FBgn0002926	10	9
FBgn0002930	0	0
FBgn0002931	4	1
FBgn0002932	10	12
FBgn0002933	0	0
FBgn0002936	0	0
FBgn0002937	0	0
FBgn0002938	2	0
FBgn0002939	1	4
FBgn0002940	28	25
FBgn0002941	0	0
FBgn0002945	5	9
FBgn0002948	333	469
FBgn0002962	7836	6775
FBgn0002973	110	105
FBgn0002985	0	0
FBgn0002989	77	81
FBgn0003002	0	0
FBgn0003008	72	28
FBgn0003009	2	1
FBgn0003011	0	0
FBgn0003015	0	0
FBgn0003016	70	68
FBgn0003023	169	123
FBgn0003028	685	783
FBgn0003034	0	0
FBgn0003041	193	463
FBgn0003042	11	19
FBgn0003044	182	161
FBgn0003046	0	1
FBgn0003048	29	22
FBgn0003053	117	87
FBgn0003057	0	0
FBgn0003060	0	0
FBgn0003062	2194	2395
FBgn0003065	0	0
FBgn0003067	0	0
FBgn0003068	4	9
FBgn0003071	234	176
FBgn0003074	146	173
FBgn0003076	816	217
FBgn0003079	132	135
FBgn0003082	455	311
FBgn0003086	0	0
FBgn0003087	2020	1445
FBgn0003089	2	3
FBgn0003090	0	1
FBgn0003091	27	34
FBgn0003093	66	51
FBgn0003114	3025	160
FBgn0003116	47	28
FBgn0003117	1	0
FBgn0003118	10	9
FBgn0003124	183	157
FBgn0003129	1	0
FBgn0003130	0	0
FBgn0003132	0	0
FBgn0003134	52	39
FBgn0003137	31	18
FBgn0003139	185	98
FBgn0003140	0	0
FBgn0003141	61	58
FBgn0003145	0	0
FBgn0003149	24	15
FBgn0003159	38	30
FBgn0003162	6	18
FBgn0003165	272	399
FBgn0003169	87	92
FBgn0003174	0	1
FBgn0003175	28	25
FBgn0003187	90	95
FBgn0003189	123	116
FBgn0003204	315	335
FBgn0003205	101	97
FBgn0003206	50	50
FBgn0003209	59	65
FBgn0003210	376	493
FBgn0003218	323	482
FBgn0003227	55	40
FBgn0003231	132	128
FBgn0003248	0	0
FBgn0003249	0	0
FBgn0003250	1	0
FBgn0003254	0	0
FBgn0003255	0	0
FBgn0003256	40	159
FBgn0003257	270	263
FBgn0003261	287	235
FBgn0003267	0	0
FBgn0003268	35	25
FBgn0003270	0	0
FBgn0003274	197476	174289
FBgn0003275	1570	1535
FBgn0003277	112	168
FBgn0003278	4	13
FBgn0003279	5310	5635
FBgn0003285	2	6
FBgn0003292	40	25
FBgn0003295	0	2
FBgn0003300	0	0
FBgn0003301	13	7
FBgn0003302	46	63
FBgn0003308	1	0
FBgn0003310	77	71
FBgn0003312	14	14
FBgn0003313	0	0
FBgn0003317	76	68
FBgn0003319	0	0
FBgn0003321	71	57
FBgn0003326	1	0
FBgn0003330	284	262
FBgn0003334	31	18
FBgn0003339	0	0
FBgn0003345	178	121
FBgn0003346	99	65
FBgn0003353	6	4
FBgn0003356	18	15
FBgn0003357	14	0
FBgn0003358	48	58
FBgn0003360	4540	4078
FBgn0003366	53	52
FBgn0003371	362	702
FBgn0003372	0	0
FBgn0003373	0	0
FBgn0003374	0	0
FBgn0003375	0	0
FBgn0003377	0	0
FBgn0003378	0	0
FBgn0003380	1	2
FBgn0003382	0	0
FBgn0003386	0	0
FBgn0003388	3	11
FBgn0003390	4	16
FBgn0003391	179	144
FBgn0003392	85	99
FBgn0003396	38	34
FBgn0003401	92	111
FBgn0003410	169	124
FBgn0003411	0	0
FBgn0003415	41	58
FBgn0003416	192	202
FBgn0003423	393	351
FBgn0003429	2	5
FBgn0003430	1	0
FBgn0003435	42	41
FBgn0003444	21	16
FBgn0003447	1407	1264
FBgn0003448	0	0
FBgn0003449	471	250
FBgn0003450	255	434
FBgn0003459	52	24
FBgn0003460	0	1
FBgn0003462	17365	19414
FBgn0003463	54	42
FBgn0003464	205	205
FBgn0003475	85	64
FBgn0003479	120	187
FBgn0003480	812	675
FBgn0003482	193	119
FBgn0003483	2	3
FBgn0003486	5	4
FBgn0003495	57	64
FBgn0003499	0	0
FBgn0003502	269	172
FBgn0003507	61	45
FBgn0003510	0	0
FBgn0003511	0	0
FBgn0003512	990	1231
FBgn0003513	0	0
FBgn0003514	137	152
FBgn0003515	4	43
FBgn0003517	1788	2111
FBgn0003520	103	89
FBgn0003525	1109	1043
FBgn0003527	55	156
FBgn0003545	849	188
FBgn0003557	28	32
FBgn0003559	0	1
FBgn0003567	180	169
FBgn0003575	41	41
FBgn0003598	33	62
FBgn0003607	486	486
FBgn0003612	129	100
FBgn0003638	107	150
FBgn0003651	2	4
FBgn0003654	11	43
FBgn0003655	361	331
FBgn0003656	57	51
FBgn0003660	402	202
FBgn0003676	1066	1204
FBgn0003683	0	0
FBgn0003687	34	52
FBgn0003701	62	59
FBgn0003710	4	2
FBgn0003714	3999	2975
FBgn0003716	79	78
FBgn0003719	1	1
FBgn0003720	0	0
FBgn0003721	466	402
FBgn0003731	10	13
FBgn0003733	110	89
FBgn0003741	13	6
FBgn0003742	80	131
FBgn0003744	0	0
FBgn0003747	0	0
FBgn0003748	89	74
FBgn0003751	12	28
FBgn0003861	0	1
FBgn0003862	59	65
FBgn0003863	78	62
FBgn0003865	0	0
FBgn0003866	0	0
FBgn0003867	3	1
FBgn0003870	43	58
FBgn0003882	38	25
FBgn0003884	1001	513
FBgn0003885	0	0
FBgn0003886	0	0
FBgn0003888	76	92
FBgn0003889	2	9
FBgn0003890	35	62
FBgn0003891	397	399
FBgn0003892	0	1
FBgn0003896	0	0
FBgn0003900	0	0
FBgn0003916	21	376
FBgn0003920	138	126
FBgn0003922	73	94
FBgn0003923	1	5
FBgn0003926	0	0
FBgn0003930	7	7
FBgn0003931	4	22
FBgn0003933	12	4
FBgn0003934	2	0
FBgn0003935	24	13
FBgn0003936	1	0
FBgn0003938	1	0
FBgn0003941	4	1
FBgn0003942	32005	22028
FBgn0003943	110	544
FBgn0003944	0	2
FBgn0003950	15	9
FBgn0003961	1	0
FBgn0003963	19	14
FBgn0003964	25	31
FBgn0003965	3	10
FBgn0003969	53	63
FBgn0003975	0	0
FBgn0003977	9	23
FBgn0003978	154	233
FBgn0003979	5	12
FBgn0003980	371	325
FBgn0003983	887	1080
FBgn0003984	3	1
FBgn0003996	0	3
FBgn0003997	20	23
FBgn0004003	74	67
FBgn0004034	0	1
FBgn0004045	633	643
FBgn0004047	3716	2252
FBgn0004049	25	24
FBgn0004050	145	215
FBgn0004052	0	0
FBgn0004053	0	0
FBgn0004054	0	0
FBgn0004055	28	23
FBgn0004057	26	27
FBgn0004066	1426	1369
FBgn0004087	2244	2472
FBgn0004101	24	19
FBgn0004102	0	0
FBgn0004103	101	125
FBgn0004106	1	0
FBgn0004107	65	53
FBgn0004108	4	11
FBgn0004110	0	0
FBgn0004117	6	7
FBgn0004118	0	0
FBgn0004132	501	877
FBgn0004133	34	35
FBgn0004143	0	0
FBgn0004167	38	39
FBgn0004168	0	0
FBgn0004169	0	0
FBgn0004170	0	0
FBgn0004171	0	0
FBgn0004172	0	0
FBgn0004173	0	0
FBgn0004174	0	0
FBgn0004175	0	0
FBgn0004177	3821	5425
FBgn0004179	11	16
FBgn0004181	0	0
FBgn0004183	0	2
FBgn0004185	107	69
FBgn0004186	25	0
FBgn0004187	9	10
FBgn0004188	2	2
FBgn0004189	63	56
FBgn0004190	0	0
FBgn0004191	13	29
FBgn0004192	78	50
FBgn0004197	0	0
FBgn0004198	5	11
FBgn0004227	81	70
FBgn0004228	19	18
FBgn0004237	26	44
FBgn0004240	5	5
FBgn0004242	0	0
FBgn0004244	0	0
FBgn0004359	88	129
FBgn0004360	0	0
FBgn0004362	727	839
FBgn0004363	3598	13219
FBgn0004364	22	16
FBgn0004367	58	77
FBgn0004368	63	57
FBgn0004369	32	21
FBgn0004370	68	97
FBgn0004372	0	0
FBgn0004373	62	53
FBgn0004374	441	581
FBgn0004378	34	30
FBgn0004379	115	113
FBgn0004380	18	16
FBgn0004381	199	75
FBgn0004387	108	112
FBgn0004389	0	0
FBgn0004390	139	120
FBgn0004391	28	35
FBgn0004394	0	0
FBgn0004395	224	289
FBgn0004396	4	4
FBgn0004397	42	36
FBgn0004400	137	237
FBgn0004401	94	131
FBgn0004403	7	1
FBgn0004404	120	116
FBgn0004406	152	226
FBgn0004407	0	0
FBgn0004414	0	0
FBgn0004419	446	472
FBgn0004425	5	0
FBgn0004426	0	0
FBgn0004427	0	0
FBgn0004428	2	0
FBgn0004429	0	0
FBgn0004430	0	0
FBgn0004431	1	4
FBgn0004432	20	13
FBgn0004435	37	45
FBgn0004436	23	20
FBgn0004449	12	14
FBgn0004456	41	39
FBgn0004463	71	87
FBgn0004465	1310	1857
FBgn0004507	348	356
FBgn0004509	364	356
FBgn0004510	607	409
FBgn0004511	0	0
FBgn0004512	14	15
FBgn0004513	40	29
FBgn0004514	0	0
FBgn0004516	0	0
FBgn0004552	0	0
FBgn0004554	1	1
FBgn0004556	32	14
FBgn0004567	0	0
FBgn0004569	10	16
FBgn0004573	1	0
FBgn0004574	664	963
FBgn0004575	0	0
FBgn0004577	1	0
FBgn0004580	2	3
FBgn0004581	0	0
FBgn0004583	2	1
FBgn0004584	94	81
FBgn0004587	55	63
FBgn0004588	0	0
FBgn0004589	0	0
FBgn0004590	0	0
FBgn0004591	0	0
FBgn0004592	0	0
FBgn0004593	0	0
FBgn0004594	0	0
FBgn0004595	0	1
FBgn0004597	23	18
FBgn0004598	359	276
FBgn0004606	28	21
FBgn0004607	0	0
FBgn0004611	35	40
FBgn0004618	30	0
FBgn0004619	0	0
FBgn0004620	0	1
FBgn0004622	0	0
FBgn0004623	0	0
FBgn0004629	0	0
FBgn0004635	3	7
FBgn0004636	172	160
FBgn0004638	190	204
FBgn0004643	326	295
FBgn0004644	0	0
FBgn0004646	30	14
FBgn0004647	67	68
FBgn0004648	83	114
FBgn0004649	2889	4291
FBgn0004650	24	61
FBgn0004652	5	10
FBgn0004654	789	1096
FBgn0004655	31	40
FBgn0004656	138	127
FBgn0004657	82	100
FBgn0004666	10	16
FBgn0004687	539	439
FBgn0004698	96	104
FBgn0004777	0	0
FBgn0004778	0	0
FBgn0004779	0	0
FBgn0004780	0	0
FBgn0004781	0	0
FBgn0004782	0	0
FBgn0004783	0	0
FBgn0004784	1	0
FBgn0004795	291	261
FBgn0004797	30	20
FBgn0004811	325	655
FBgn0004828	8180	6150
FBgn0004832	278	179
FBgn0004837	17	16
FBgn0004838	4836	3981
FBgn0004839	0	1
FBgn0004841	0	0
FBgn0004842	0	0
FBgn0004852	2	5
FBgn0004854	0	0
FBgn0004855	159	55
FBgn0004856	1297	970
FBgn0004858	33	32
FBgn0004859	5	4
FBgn0004860	23	13
FBgn0004861	1	3
FBgn0004862	0	0
FBgn0004863	0	0
FBgn0004864	112	95
FBgn0004865	0	0
FBgn0004867	6525	5343
FBgn0004868	8633	3747
FBgn0004870	7	11
FBgn0004872	174	154
FBgn0004875	111	118
FBgn0004876	86	117
FBgn0004878	0	0
FBgn0004880	0	0
FBgn0004882	202	186
FBgn0004885	9	7
FBgn0004888	752	960
FBgn0004889	99	136
FBgn0004892	0	0
FBgn0004893	16	13
FBgn0004895	0	0
FBgn0004896	0	0
FBgn0004897	0	0
FBgn0004898	0	0
FBgn0004901	0	0
FBgn0004903	212	129
FBgn0004907	491	444
FBgn0004908	0	0
FBgn0004910	6	4
FBgn0004911	0	0
FBgn0004913	30	37
FBgn0004914	99	92
FBgn0004915	2159	1768
FBgn0004919	0	2
FBgn0004921	269	228
FBgn0004924	260	451
FBgn0004926	413	440
FBgn0004956	0	0
FBgn0004957	128	132
FBgn0004959	13	12
FBgn0005198	8	12
FBgn0005278	3	2
FBgn0005322	111	114
FBgn0005355	45	45
FBgn0005386	24	13
FBgn0005390	195	123
FBgn0005391	1873	1164
FBgn0005411	2666	4975
FBgn0005427	32	45
FBgn0005533	2925	2216
FBgn0005536	47	57
FBgn0005558	0	0
FBgn0005561	0	0
FBgn0005564	0	0
FBgn0005585	392	400
FBgn0005586	0	0
FBgn0005590	0	0
FBgn0005593	1394	1166
FBgn0005596	91	98
FBgn0005612	52	59
FBgn0005613	0	0
FBgn0005614	0	0
FBgn0005616	20	26
FBgn0005617	61	81
FBgn0005619	0	0
FBgn0005624	13	22
FBgn0005626	0	1
FBgn0005631	1	2
FBgn0005632	37	49
FBgn0005633	0	0
FBgn0005636	3	0
FBgn0005638	2	1
FBgn0005640	114	110
FBgn0005642	26	39
FBgn0005648	57	49
FBgn0005649	271	249
FBgn0005654	0	0
FBgn0005655	1011	1460
FBgn0005658	0	0
FBgn0005659	0	0
FBgn0005660	3	2
FBgn0005664	7	2
FBgn0005666	1	2
FBgn0005670	1	2
FBgn0005671	293	274
FBgn0005672	542	352
FBgn0005674	88	76
FBgn0005677	0	0
FBgn0005683	77	56
FBgn0005694	15	27
FBgn0005695	70	83
FBgn0005696	266	317
FBgn0005771	18	41
FBgn0005775	0	0
FBgn0005777	0	0
FBgn0005778	0	0
FBgn0005779	0	0
FBgn0008635	370	397
FBgn0008636	0	0
FBgn0008646	0	0
FBgn0008651	0	0
FBgn0010014	1	0
FBgn0010015	0	0
FBgn0010019	20	12
FBgn0010038	48	19
FBgn0010039	31	25
FBgn0010040	0	1
FBgn0010041	3	8
FBgn0010042	0	0
FBgn0010043	2	0
FBgn0010044	0	0
FBgn0010051	19	18
FBgn0010052	21	16
FBgn0010053	736	878
FBgn0010078	143	136
FBgn0010097	463	370
FBgn0010100	59	50
FBgn0010105	0	0
FBgn0010109	0	0
FBgn0010113	173	172
FBgn0010114	0	0
FBgn0010173	179	194
FBgn0010194	4	13
FBgn0010197	0	0
FBgn0010198	14136	16948
FBgn0010213	692	480
FBgn0010215	0	2
FBgn0010217	0	2
FBgn0010220	50	56
FBgn0010222	1	1
FBgn0010223	0	0
FBgn0010225	17	25
FBgn0010226	42	60
FBgn0010228	89	274
FBgn0010235	81	109
FBgn0010238	184	233
FBgn0010240	0	0
FBgn0010241	0	2
FBgn0010246	77	65
FBgn0010247	157	147
FBgn0010258	0	0
FBgn0010263	3	1
FBgn0010265	1893	1847
FBgn0010269	133	109
FBgn0010278	102	145
FBgn0010280	160	172
FBgn0010282	11	12
FBgn0010287	181	126
FBgn0010288	59	51
FBgn0010292	81	95
FBgn0010294	0	0
FBgn0010295	0	0
FBgn0010296	0	0
FBgn0010300	357	324
FBgn0010303	65	55
FBgn0010309	38	49
FBgn0010313	113	111
FBgn0010314	79	70
FBgn0010315	474	277
FBgn0010316	345	401
FBgn0010317	35	26
FBgn0010323	0	0
FBgn0010328	91	77
FBgn0010329	0	0
FBgn0010333	0	2
FBgn0010339	280	223
FBgn0010340	29	29
FBgn0010341	232	293
FBgn0010342	408	369
FBgn0010348	173	173
FBgn0010350	34	21
FBgn0010352	186	191
FBgn0010355	41	29
FBgn0010356	229	232
FBgn0010357	0	0
FBgn0010358	0	2
FBgn0010359	0	0
FBgn0010379	189	165
FBgn0010380	175	216
FBgn0010382	553	466
FBgn0010383	33	17
FBgn0010385	87	40
FBgn0010387	38	8
FBgn0010388	1	9
FBgn0010389	8	3
FBgn0010391	1757	1085
FBgn0010395	7	8
FBgn0010397	227	104
FBgn0010398	467	363
FBgn0010399	0	0
FBgn0010401	0	0
FBgn0010403	0	0
FBgn0010406	155	164
FBgn0010407	1	0
FBgn0010408	6172	5535
FBgn0010409	1182	1071
FBgn0010411	20775	6062
FBgn0010412	11187	10597
FBgn0010414	1	0
FBgn0010415	423	373
FBgn0010416	724	213
FBgn0010417	2	8
FBgn0010421	33	41
FBgn0010422	70	69
FBgn0010423	15	5
FBgn0010424	5	1
FBgn0010425	5	7
FBgn0010431	1396	1329
FBgn0010433	0	0
FBgn0010434	29	40
FBgn0010435	18	5
FBgn0010438	38	33
FBgn0010441	354	117
FBgn0010452	7	11
FBgn0010453	1	1
FBgn0010470	46	88
FBgn0010473	2	8
FBgn0010482	2	2
FBgn0010488	505	642
FBgn0010497	423	310
FBgn0010501	23	28
FBgn0010504	13	16
FBgn0010516	2389	1322
FBgn0010520	75	100
FBgn0010531	160	435
FBgn0010548	63	56
FBgn0010549	0	0
FBgn0010551	1272	3959
FBgn0010583	52	40
FBgn0010590	167	245
FBgn0010591	99	90
FBgn0010602	353	296
FBgn0010607	46	87
FBgn0010611	232	145
FBgn0010612	627	679
FBgn0010620	14	15
FBgn0010621	0	0
FBgn0010622	64	57
FBgn0010638	405	498
FBgn0010651	34	21
FBgn0010660	21	35
FBgn0010741	1939	2369
FBgn0010747	117	170
FBgn0010750	114	112
FBgn0010762	74	86
FBgn0010768	61	31
FBgn0010770	126	79
FBgn0010772	12	8
FBgn0010774	2618	2891
FBgn0010786	307	130
FBgn0010803	237	339
FBgn0010808	218	380
FBgn0010812	34	33
FBgn0010825	276	277
FBgn0010830	29	23
FBgn0010877	223	270
FBgn0010894	87	124
FBgn0010905	109	112
FBgn0010909	304	160
